ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
564	Rat	XIST	lncRNA	cannabinoid receptor type II (CB2R)	parkinson's disease (PD)	PC12 cells	cannabinoid receptor type II (CB2R) treatment	CB2 receptor agonist AM1241 alleviated PD via regulation of the Xist/miR-133b-3p/Pitx3 axis.	31989652
565	Rat	XIST	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	microglial cells	lipopolysaccharide (LPS) treatment	XIST was significantly higher in LPS-induced primary microglial cells.	31778769
566	Rat	XIST	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	mouse primary microglial cells	lipopolysaccharide (LPS) treatment	"higher level of XIST and Smurf1, but lower level of miR-27a in SCI rats and lipopolysaccharide (LPS)-induced primary microglial cells."	31778769
567	Rat	XR_005513	lncRNA	ischemia	stroke	rat cortical tissues	focal ischemia treatment	upregulated	24063527
568	Rat	XR_007793	lncRNA	platelet derived growth factor-BB (PDGF-BB)	neointimal formation	rat aortic smooth muscle cells	platelet-derived growth factor (PDGF)-BB treatment	XR007793 expression was significantly increased in the injured carotid artery of Sprague-Dawley rats and platelet-derived growth factor-BB induced rat aortic smooth muscle cells	30141428
569	Rat	XR_007793	lncRNA	pathological hypertensive cyclic strain	cell proliferation and migration	vascular smooth muscle cells (VSMCs) of spontaneously hypertensive rats and Wistar-Kyoto rats	Flexcell-4000T treatment	upregulated	28319593
570	Rat	XR_086062.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
571	Rat	XR_145872.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
572	Rat	XR_145894.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	downregulated	30373531
573	Rat	XR_146480.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	downregulated	30373531
574	Rat	XR_146737.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
575	Rat	XR_344474	lncRNA	chronic intermittent hypoxia (CIH)	obstructive sleep apnea-induced cardiovascular disease	heart tissues	chronic intermittent hypoxia (CIH) treatment	upregulated	30535531
576	Rat	XR_590196	lncRNA	chronic intermittent hypoxia (CIH)	obstructive sleep apnea-induced cardiovascular disease	heart tissues	chronic intermittent hypoxia (CIH) treatment	downregulated	30535531
577	Rat	XR_596701	lncRNA	chronic intermittent hypoxia (CIH)	obstructive sleep apnea-induced cardiovascular disease	heart tissues	chronic intermittent hypoxia (CIH) treatment	upregulated	30535531
578	Rat	XR_597099	lncRNA	chronic intermittent hypoxia (CIH)	obstructive sleep apnea-induced cardiovascular disease	heart tissues	chronic intermittent hypoxia (CIH) treatment	downregulated	30535531
579	Rat	XR_600374	lncRNA	chronic intermittent hypoxia (CIH)	obstructive sleep apnea-induced cardiovascular disease	heart tissues	chronic intermittent hypoxia (CIH) treatment	downregulated	30535531
580	Rat	ZEB1-AS1	lncRNA	bleomycin (BLM)	lung fibrosis	rat lung tissues	bleomycin (BLM) treatment	upregulated	30755599
581	Rat	ZEB1-AS1	lncRNA	TGF-¦Â1	lung fibrosis	RLE-6TN cells	TGF-¦Â1 treatment	upregulated	30755599
582	Rat	ZFAS1	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	"ZFAS1 was upregulated in H9c2 cells subjected to I/R injury, and that ZFAS1 knockdown protected against I/R-induced myocardial cell apoptosis by directly interacting with miR-590-3p, via the NF-¦ÊB pathway."	32705215
583	Rat	ZFAS1	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	upregulated	32453709
584	Rat	ZFAS1	lncRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	lung tissues; NR8383 cells	lipopolysaccharide (LPS) treatment	rats in LPS group also resulted in a decrease in ZFAS1 expression and increase in miR-193a-3p expression in lung tissues	33848686
