ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
141	Mouse	CCDS19728.1	lncRNA	oxygen	retinopathy of prematurity (ROP)	retinal tissues	oxygen treatment	upregulated	32246647
142	Mouse	ENSMUST00000053838	lncRNA	peritoneal dialysis fluid (PDF)	peritoneal fibrosis	peritoneal tissues	peritoneal dialysis fluid (PDF) treatment	upregulated	25827714
143	Mouse	Gm7816	lncRNA	X-rays	radiation-induced injury	mouse thymocytes	X-ray irradiation	upregulated	27864278
144	Mouse	ENSMUST00000082683	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	downregulated	29986645
145	Mouse	Gm6166	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	downregulated	29986645
146	Mouse	Gm11295	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	downregulated	29986645
147	Mouse	Gm14328	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	downregulated	29986645
148	Mouse	Hectd2os	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	ENSMUST00000129953 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
149	Mouse	Hectd2os	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	downregulated	29115403
150	Mouse	Hectd2os	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	ENSMUST00000129953 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
151	Mouse	Gm13709	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	ENSMUST00000138573 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
152	Mouse	Gm13709	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	downregulated	29115403
153	Mouse	Gm13709	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	ENSMUST00000138573 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
154	Mouse	Dnm3os	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
155	Mouse	ENSMUST00000145208	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	ENSMUST00000145208 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
156	Mouse	ENSMUST00000145208	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	ENSMUST00000145208 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
157	Mouse	F730043M19Rik	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	downregulated	31833538
158	Mouse	BI665410.1	lncRNA	streptozocin (STZ)	diabetic neuropathic pain (DNP)	mouse brain tissues	streptozotocin treatment	dysregulated	30599267
159	Mouse	Ufm1-205	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
160	Mouse	Hmcn1-205	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
161	Mouse	Matr3-ps2-201	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
162	Mouse	AK164970?	lncRNA	pressure overload	heart failure (HF)	heart sissues	pressure overload treatment	upregulated	33224746
163	Mouse	AK079754.1	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	downregulated	31833538
164	Mouse	AA079447.	lncRNA	radiation	radiation-induced intestinal injury	intestinal tissues	radiation treatment	upregulated	30324649
165	Mouse	Gm20662-201	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
166	Mouse	Gm17501-201	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
167	Mouse	Pigbos1-201	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
168	Mouse	Gm10603-202	lncRNA	palmitic acid (PA)	insulin resistance (IR)	C2C12 cells	palmitic acid treatment	upregulated	31833538
169	Mouse	Gm38077-201	lncRNA	"2, 3, 7, 8-tetrachlorodibenzo-p-dioxin (TCDD)"	cleft palate (CP)	fetal mice palates	"2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD) treatment"	upregulated	31961203
170	Mouse	BC016005.1	lncRNA	Tripterysium Glycosides Tablets (TGT)	rheumatoid arthritis (RA)	peripheral blood	Tripterysium Glycosides Tablets (TGT) treatment	downregulated	33135351
171	Mouse	DA040518.1	lncRNA	carbon tetrachloride (CCl4)	epithelial-mesenchymal transition (EMT)	liver tissues	carbon tetrachloride (CCl4) treatment	"ENST00000530691, named Mical2, was significantly upregulated in liver fibrosis."	32659284
172	Mouse	EPR	lncRNA	TGF-¦Â	cell proliferation	"Murine immortalized NMuMG cells, 4T1 mouse mammary gland cancer cells"	TGF-¦Â treatment	TGF-¦Â induced a small increase in EPR levels followed by rapid downregulated	31036808
173	Mouse	EPS	lncRNA	caerulein (Cae)	acute pancreatitis (AP)	pancreases tissues	caerulein (Cae) treatment	"lincRNA-EPS was significantly downregulated in the pancreases from Cer-AP-10h mice, while it was dramatically upregulated in the pancreases from Cer-AP-22h mice."	33512718
174	Mouse	EPS	lncRNA	sodium taurocholate	acute pancreatitis (AP)	pancreases tissues	sodium taurocholate treatment	"lincRNA-EPS was significantly downregulated in the pancreases from NaTc-SAP-2h mice, while it was dramatically upregulated in the pancreases from NaTc-SAP-24h and NaTc-SAP-36h mice"	33512718
175	Mouse	Erbb4-IR	lncRNA	TGF-¦Â1	renal fibrosis	"mTEC,MEF cells"	TGF-¦Â1 treatment	upregulated	29102563
176	Mouse	Erbb4-IR	lncRNA	TGF-¦Â1	renal fibrosis	mouse tubular epithelial cells (mTECs)	TGF-¦Â1 treatment	Erbb4-IR was upregulated by TGF-¦Â1 stimulation in a time- and dose-dependent manner	29102563
177	Mouse	FAO	lncRNA	lipopolysaccharide (LPS)	inflammation	murine bone marrow-derived macrophages (BMDMs)	lipopolysaccharide (LPS) treatment	lncFAO is induced late after lipopolysaccharide (LPS) stimulation of cultured macrophages and in Ly6Chi monocyte-derived macrophages in damaged tissue during the resolution and reparative phases.	32513690
178	Mouse	Fendrr	lncRNA	high glucose (HG) and hypoxia/reoxygenation (H/R)	diabetic cerebral ischemia-reperfusion (I/R) injury	BV-2 cells	high glucose followed by hypoxia/reoxygenation (H/R) treatment	"Fendrr was significantly increased in the diabetic cerebral I/R model, and NLRC4 inflammatory complex and pyroptosis mediated inflammatory factors were increased."	33858325
179	Mouse	FENDRR	lncRNA	bleomycin (BLM)	idiopathic pulmonary fibrosis (IPF)	mouse lungs; primary lung fibroblasts	bleomycin (BLM) treatment	FENDRR reduced pulmonary fibrosis by inhibiting fibroblast activation by reducing iron concentration and acting as a competing endogenous RNA of the profibrotic microRNA-214.	31697569
180	Mouse	FIRRE	lncRNA	lipopolysaccharide (LPS)	neuropathic pain (NP)	mouse microglial cells	lipopolysaccharide (LPS) treatment	FIRRE expression was upregulated in the spinal cord tissue of female CCI mice and LPS-induced microglial cells.	33151463
181	Mouse	FIRRE	lncRNA	lipopolysaccharide (LPS)	neuropathic pain (NP)	mouse primary microglial cells	lipopolysaccharide (LPS) treatment	downregulated of lncRNA FIRRE relieved the neuropathic pain of female mice by suppressing HMGB1 expression.	33151463
182	Mouse	FLRL2	lncRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	¦Á-Mouse liver (AML) 12 cells	free fatty acids treatment	downregulated	31311301
183	Mouse	FLRL2	lncRNA	high fat diet (HFD)	nonalcoholic fatty liver disease (NAFLD)	Liver tissues	high fat diet (HFD) feed	downregulated	31311301
184	Mouse	FOXC2-AS1	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	heart tissues	doxorubicin (Dox) treatment	FOXC2-AS1 was downregulated in heart tissues of mice with Dox-induced cardiotoxicity.	30558506
185	Mouse	FOXC2-AS1	lncRNA	doxorubicin (DOX)	cardiotoxicity	heart tissues	doxorubicin (Dox)?treatment	lncRNA FOXC2-AS1 may upregulate WISP1 to protect cardiomyocytes from doxorubicin-induced cardiotoxicity.	30558506
186	Mouse	FOXD3-AS1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	N2a cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	33068927
187	Mouse	FOXD3-AS1	lncRNA	hyperoxia	lung injury	lung tissues	treat with ROS	upregulated	28655711
188	Mouse	FR022494	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	upregulated	29287883
189	Mouse	FR169472	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	upregulated	29287883
190	Mouse	FR255904	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	upregulated	29287883
191	Mouse	FR285768	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	downregulated	29287883
192	Mouse	FR288904	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	downregulated	29287883
193	Mouse	FR301516	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4 + T cells	ovalbumin (OVA) treatment	downregulated	29287883
194	Mouse	FTX	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	neonatal mouse cardiac myocytes	angiotensin II (Ang II) treatment	The expression of lnc-FTX was associated with reduced hypertrophy of neonatal mouse cardiac myocytes and regulated the PTEN/PI3K/Akt signaling pathway by sponging miRNA-22	31840653
195	Mouse	FTX	lncRNA	H2O2	cardiomyocyte apoptosis	cardiomyocytes were isolated from male mice	treat with hydrogen peroxide	downregulated	29117536
196	Mouse	FTX	lncRNA	ischemia/reperfusion (I/R) 	cardiomyocyte apoptosis	cardiomyocytes were isolated from male mice	ischemia/reperfusion (I/R) treatment	downregulated	29117536
197	Mouse	FTX	lncRNA	H2O2	cardiovascular disease (CVD)	cardiomyocytes	hydrogen peroxide (H2O2 ) treatment	lncRNA FTX is significantly downregulated upon ischemia/reperfusion injury and hydrogen peroxide treatment.	29117536
198	Mouse	Galont	lncRNA	anoxia/reoxygenation (A/R)	autophagy	cardiomyocytes	anoxia/reoxygenation (A/R) treatment	Galont was upregulated by anoxia/reoxygenation (A/R) stimulus.	29247537
199	Mouse	GAPLINC	lncRNA	lipopolysaccharide (LPS)	endotoxic shock	macrophages	lipopolysaccharide (LPS) treatment	"Upon inflammatory activation, GAPLINC is rapidly downregulated."	33568531
200	Mouse	GAS5	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	Mouse hippocampal neuron HT22 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	33746585
201	Mouse	GAS5	lncRNA	qingda granule (QDG)	ischemic stroke (IS)	oxygen-glucose deprivation/reoxygenation (OGD/R) treated HT22 cells	Qingda granule (QDG) treatment	downregulated	33746585
202	Mouse	GAS5	lncRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	MLE-12 cells; lung tissues	lipopolysaccharide (LPS) treatment	GAS5 expression was decreased in lung tissues from LPS-induced ALI mice and LPS-treated MLE-12 cells.	31837322
203	Mouse	GAS5	lncRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	murine alveolar epithelial cell line MLE-12	lipopolysaccharide (LPS) treatment	GAS5 suppresses inflammatory responses and apoptosis of alveolar epithelial cell MLE-12 by targeting miR-429/DUSP1 axis.	31837322
204	Mouse	GAS5	lncRNA	adjuvant	adjuvant-induced arthritis (AIA)	cartilage	adjuvant treatment	Long noncoding RNA-GAS5 siRNA prevented cartilage destruction by inhibiting miR-103 expression.	33343265
205	Mouse	GAS5	lncRNA	ovalbumin (OVA)	allergic rhinitis (AR)	CD4+ Th2 cells	ovalbumin induction	upregulated	32242002
206	Mouse	GAS5	lncRNA	arsenite	arsenic-exposion	male C57BL/6J mice	arsenic (As) exposure	downregulated	29132937
207	Mouse	GAS5	lncRNA	fasting with HIF-1¦Á inhibitor (BAY)	cardiac decompensation secondary to acute severe caloric-restriction	cardiac tissues	Fasting with HIF-1¦Á inhibitor (BAY) treatment	downregulated	32942153
208	Mouse	GAS5	lncRNA	triiodo-l-thyronine (T3)	cardiac decompensation secondary to acute severe caloric-restriction	cardiac tissues	Triiodo-l-Thyronine (T3) treatment	downregulated	32942153
209	Mouse	GAS5	lncRNA	isoproterenol	cardiac fibrosis	mouse heart tissues	isoproterenol (ISO)  treatment	Overexpression of GAS5 could attenuate cardiac fibrosis induced by ISO.	31173316
210	Mouse	GAS5	lncRNA	lipopolysaccharide (LPS)	cardiac fibrosis	fibrotic heart tissues	lipopolysaccharide (LPS) treatment	downregulated	32008164
211	Mouse	GAS5	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	Primary mouse cerebral cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31278927
212	Mouse	GAS5	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	Mouse N2a neuroblastoma cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31751592
213	Mouse	GAS5	lncRNA	streptozocin (STZ)	diabetes mellitus (DM)	skin	streptozotocin (STZ) treatment	"GAS5 was significantly downregulated whereas miR-217 was obviously upregulated in diabetic skin, HG-induced lymphatic endothelial cells (LECs) and diabetic mouse model."	33865922
214	Mouse	GAS5	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	newborn mouse cardiomyocyte (NMC)	high glucose (HG) treatment	Gas5/miR-320-3p/Tcf3 pathway was found to modulate the apoptosis of NMC.	32003049
215	Mouse	GAS5	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	HL-1 cells	high glucose (HG) treatment	LncRNA GAS5 inhibits NLRP3 inflammasome activation-mediated pyroptosis in diabetic cardiomyopathy by targeting miR-34b-3p/AHR	33092444
216	Mouse	GAS5	lncRNA	danggui buxue tang (DBT)	diabetic nephropathy (DN)	high glucose-treated mouse mesangial cells (SV40 MES-13)	danggui buxue tang (DBT) treatment	upregulated	31481528
217	Mouse	GAS5	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	mouse mesangial cells (SV40 MES-13)	high glucose treatment	downregulated	31481528
218	Mouse	GAS5	lncRNA	magnesium-free extracellular fluid	epilepsy	primary hippocampal neuron	magnesium-free extracellular fluid culture	"lncRNA GAS5 functions as a competitive endogenous RNA of miR-135a-5p to increase expression of KCNQ3, and lncRNA GAS5 silencing inhibited the occurrence and progression of epilepsy."	31373759
219	Mouse	GAS5	lncRNA	¦Ã-rays	gastrointestinal acute radiation syndrome	Macrophages (M?) with the M2b phenotype (Pheno2b-M?)	7-10 Gy of gamma rays treatment	downregulated	29743312
220	Mouse	GAS5	lncRNA	arsenite	glucocorticoids (GCs) resistance	utero	arsenic (As) exposure	Total cellular Gas5 levels were lower in arsenic-exposed males with no changes seen in arsenic-exposed females at GD16 and 18.	29132937
221	Mouse	GAS5	lncRNA	chlorogenic acid (CGA)	intestinal diseases	intestinal epithelial cells	chlorogenic acid (CGA) treatment	CGA promotes autophagy and inhibits ST infection through the GAS5/miR-23a/PTEN axis and the p38 MAPK pathway.	33240872
222	Mouse	GAS5	lncRNA	isosteviol Sodium (STV-Na)	ischemic stroke (IS)	microglia/macrophage polarization in ischemic stroke	Isosteviol Sodium (STV-Na) treatment	downregulated	31434993
223	Mouse	GAS5	lncRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	mouse primary brain neurons	oxygen-glucose deprivation (OGD) treatment	GAS5 level was elevated in neurons subjected to OGD compared with the control group	29307821
224	Mouse	GAS5	lncRNA	hypoxia	cardiomyocytes injury	HL-1 Cells	hypoxia exposure	miR-222-3p could resume the functions of GAS5 in cell viabilities and apoptosis through protein regulation in PI3K and AKT signaling pathways.	32240616
225	Mouse	GAS5	lncRNA	lipopolysaccharide (LPS)	osteoarthritis (OA)	ATDC5 cells	lipopolysaccharide (LPS) treatment	"LPS reduced cell viability and promoted cell apoptosis and secretion of inflammatory cytokines, along with downregulated of GAS5."	29448248
226	Mouse	GAS5	lncRNA	rotenone (ROT)	parkinson's disease (PD)	brain tissues	rotenone treatment	upregulated	32470877
227	Mouse	GAS5	lncRNA	ZCL-082	premature ovarian failure (POF)	female germline stem cell (FGSC)	ZCL-082 treatment	downregulated	31319247
228	Mouse	GAS5	lncRNA	high fat diet (HFD) and streptozotocin (STZ)	renal fibrosis	kidney tissues	high fat diet (HFD) and streptozotocin (STZ) treatment	LncRNA Gas5(GAS5) expression was increased in kidneys of the DKD mouse model.	31810140
229	Mouse	GAS5	lncRNA	lipopolysaccharide (LPS)	sepsis	podocyte	lipopolysaccharide (LPS) treatment	GAS5 expression decreased in a time-dependent manner in LPS-induced podocytes.	30556845
230	Mouse	GAS5	lncRNA	dexamethasone (DEX)	severe asthma (SA)	lung tissues	dexamethasone (DEX) treatment	downregulated	32642099
231	Mouse	GAS5	lncRNA	ovalbumin (OVA) and lipopolysaccharide (LPS)	severe asthma (SA)	lung tissues	ovalbumin (OVA) and lipopolysaccharide (LPS) treatment	upregulated	32642099
232	Mouse	GAS5	lncRNA	TGF-¦Â	tissue fibrosis	NIH-3T3 cells	Transforming growth factor-¦Â (TGF-¦Â) treatment	LncRNA GAS5 attenuates fibroblast activation through inhibiting Smad3 signaling	32374674
233	Mouse	GAS5	lncRNA	H2O2	traumatic brain injury (TBI)	retinal ganglion cells (RGCs)	H2O2 treatment	upregulated	30450834
234	Mouse	GAS5	lncRNA	traditional Chinese medicine Changqin NO. 1	traumatic brain injury (TBI)	brain tissues and primary neurons	traditional Chinese medicine Changqin NO. 1 treatment	Changqin NO 1 promoted neuroprotective effects by inhibiting neuronal apoptosis via the GAS5/miR-335/Rasa1 axis in TBI	30653462
235	Mouse	Gm11149	lncRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	carbon tetrachloride (CCl4) treatment	upregulated	30193772
