ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
616	Rhesus monkey	mml-miR-144	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	"downregulated (miR-126, miR-144, miR-21) and upregulation( miR-1-3p , miR-206 )"	27907140
617	Rhesus monkey	mml-miR-206	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	"downregulated (miR-126, miR-144, miR-21) and upregulation( miR-1-3p , miR-206 )"	27907140
618	Rhesus monkey	mml-miR-21	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	"downregulated (miR-126, miR-144, miR-21) and upregulation( miR-1-3p , miR-206 )"	27907140
619	Rhesus monkey	mml-miR-574-5p	miRNA	¦Ã-rays	tissue toxicity of radiation	male and female rhesus macaques (Macaca mulatta) NHPs	¦Ã-rays treatment	upregulated	27907140
620	Rhesus monkey	mml-let-7f	miRNA	simian immunodeficiency virus (SIV)	acquired Immune Deficiency Syndrome (AIDS)	Adult male rhesus macaques	infect with SIV treatment	downregulated	24672033
621	Rhesus monkey	mml-miR-143	miRNA	simian immunodeficiency virus (SIV)	acquired Immune Deficiency Syndrome (AIDS)	Adult male rhesus macaques	infect with SIV treatment	downregulated	24672033
622	Rhesus monkey	mml-miR-145	miRNA	simian immunodeficiency virus (SIV)	acquired Immune Deficiency Syndrome (AIDS)	Adult male rhesus macaques	infect with SIV treatment	downregulated	24672033
623	Rhesus monkey	mml-miR-194	miRNA	simian immunodeficiency virus (SIV)	acquired Immune Deficiency Syndrome (AIDS)	Adult male rhesus macaques	infect with SIV treatment	downregulated	24672033
624	Rhesus monkey	mml-miR-21	miRNA	simian immunodeficiency virus (SIV)	acquired Immune Deficiency Syndrome (AIDS)	Adult male rhesus macaques	infect with SIV treatment	downregulated	24672033
625	Rhesus monkey	mml-miR-10a	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
626	Rhesus monkey	mml-miR-125a-5p	miRNA	calorie restriction (CR)	delayed aging	rhesus monkeys	calorie restriction (CR) treatment	downregulated	28677323
627	Rhesus monkey	mml-miR-130a	miRNA	simian immunodeficiency virus (SIV)	intestinal barrier dysfunction	colonic epithelium (CE)	Simian Immunodeficiency Virus (SIV) infection treatment	upregulated	29514950
628	Rhesus monkey	mml-miR-145	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
629	Rhesus monkey	mml-miR-149	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
630	Rhesus monkey	mml-miR-155	miRNA	alcohol	hyperglycemia-induced beta-cell dysfunction	colon tissues	chronic alcohol administration	upregulated	24329418
631	Rhesus monkey	mml-miR-155	miRNA	alcohol	systemic and mucosal infections	"rhesus macaques colon,PBMC"	chronic alcohol administration	upregulated	24329418
632	Rhesus monkey	mml-miR-181a	miRNA	alcohol	both systemic and mucosal infections	PBMC	chronic alcohol administration	upregulated	24329418
633	Rhesus monkey	mml-miR-181a	miRNA	alcohol	systemic and mucosal infections	"rhesus macaques colon,PBMC"	chronic alcohol administration	upregulated	24329418
634	Rhesus monkey	mml-miR-187	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
635	Rhesus monkey	mml-miR-206	miRNA	simian immunodeficiency virus (SIV)	simian immunodeficiency virus (SIV) infection	Indian-derived male rhesus macaques myoblasts	infect with SIV treatment	downregulated in myoblasts	28637658
636	Rhesus monkey	mml-miR-206	miRNA	simian immunodeficiency virus (SIV)	simian immunodeficiency virus (SIV) infection	Indian-derived male rhesus macaques plasma and muscle	daily 30-min intragastric infusions of alcohol and infect with SIV treatment	downregulated in plasma and muscle	28637658
637	Rhesus monkey	mml-miR-212	miRNA	simian immunodeficiency virus (SIV)	intestinal barrier dysfunction	colonic epithelium (CE)	Simian Immunodeficiency Virus (SIV) infection treatment	upregulated	29514950
638	Rhesus monkey	mml-miR-221	miRNA	alcohol	both systemic and mucosal infections	PBMC	chronic alcohol administration	upregulated	24329418
639	Rhesus monkey	mml-miR-221	miRNA	alcohol	systemic and mucosal infections	"rhesus macaques colon,PBMC"	chronic alcohol administration	upregulated	24329418
640	Rhesus monkey	mml-miR-24	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
641	Rhesus monkey	mml-miR-6790	miRNA	environmental tobacco smoke (ETS)	age-related macular degeneration (AMD)	plasma	environmental tobacco smoke (ETS) treatment	downregulated	30294202
642	Rhesus monkey	mml-miR-6794	miRNA	environmental tobacco smoke (ETS)	age-related macular degeneration (AMD)	plasma	environmental tobacco smoke (ETS) treatment	downregulated	30294202
643	Rhesus monkey	mml-miR-7	miRNA	rotavirus (RV)	rotavirus (RV) infection	MA104 cells	Rotavirus (RV) infection treatment	miR-7 is upregulated during Rotavirus (RV) replication	32069901
644	Rhesus monkey	mml-miR-99b	miRNA	¦¤9-tetrahydrocannabinol (THC)	intestinal inflammation	acute simian immunodeficiency virus infection of rhesus macaques	¦¤9-THC treatment	upregulated	25378491
645	Rice	osa-miR1425	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
646	Rice	osa-miR1439	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
647	Rice	osa-miR159a	miRNA	hydrogen gas (H2)	aluminum (Al) toxicity	germinating rice seeds treated with aluminum (Al)	H2	"compared with Al alone, transcripts of miR-398a and miR-159a were downregulated by H2"	28756251
648	Rice	osa-miR159f	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
649	Rice	osa-miR162	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
650	Rice	osa-miR164a	miRNA	magnaporthe oryzae strain Guy11	magnaporthe oryzae (M. oryzae) infection	rice	magnaporthe oryzae strain Guy11 infection	osa-miR164a expression reduced upon Guy11 infection at both early and late stages.	29775494
651	Rice	osa-miR166	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
652	Rice	osa-miR167d	miRNA	magnaporthe oryzae (M. oryzae)	magnaporthe oryzae (M. oryzae) infection	rice	M. oryzae infection	"The expression of Osa-miR167d was significantly suppressed in a resistant accession at and after 24?h post inoculation (hpi), however, its expression was significantly increased at 24 hpi in the susceptible accession upon M. oryzae infection."	31001874
653	Rice	osa-miR168	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
654	Rice	osa-miR171	miRNA	chromium (Cr)	signalling pathway in rice during Cr stress	rice	chromium (Cr) treatment	"miR171 was downregulated after 7h treatment by chromium (Cr), while it was upregulated after prolonged Cr exposure (7 days)."	31792790
655	Rice	osa-miR1848	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
656	Rice	osa-miR1862	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
657	Rice	osa-miR1871	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
658	Rice	osa-miR1876	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
659	Rice	osa-miR1883	miRNA	chromium (Cr)	signalling pathway in rice during Cr stress	rice	chromium (Cr) treatment	osa-miR1883 was was significantly decreased immediately after Cr exposure (24 h).	31792790
660	Rice	osa-miR2096	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
661	Rice	osa-miR2106	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
662	Rice	osa-MIR268	miRNA	cadmium (Cd)	cadmium stress	seedlings	cadmium (Cd) treatment	upregulated	28657742
663	Rice	osa-miR2875	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
664	Rice	osa-miR2878-5p	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
665	Rice	osa-miR396	miRNA	chromium (Cr)	signalling pathway in rice during Cr stress	rice	chromium (Cr) treatment	osa-miR396 was was significantly increased immediately after Cr exposure (24 h) and significantly reduced after prolonged Cr exposure (7 days).	31792790
666	Rice	osa-miR397a	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
667	Rice	osa-miR3981	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
668	Rice	osa-miR398a	miRNA	hydrogen gas (H2)	aluminum (Al) toxicity	germinating rice seeds treated with aluminum (Al)	H2	"compared with Al alone, transcripts of miR-398a and miR-159a were downregulated by H2"	28756251
669	Rice	osa-miR398b	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
670	Rice	osa-miR408-3p	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
671	Rice	osa-miR5072	miRNA	chromium (Cr)	signalling pathway in rice during Cr stress	rice	chromium (Cr) treatment	osa-miR5072 was was significantly increased immediately after Cr exposure (24 h) and significantly reduced after prolonged Cr exposure (7 days).	31792790
672	Rice	osa-miR5079	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
673	Rice	osa-miR5151	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
674	Rice	osa-miR528-5p	miRNA	drought	cultivar-specific drought responsive (CSDR)	rice	drought treatments	upregulated	29133823
675	Rice	osa-miR529	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) and susceptible (Vandana) rice cultivars	short and prolonged heat stress and recovery	upregulated	28407080
676	Rice	osa-miR5484	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
677	Rice	osa-miR5485	miRNA	drought	drought resistance	"rice lines with contrasting levels of drought tolerance: IR77298-14-1-2-10, IR87705-7-15-B , IR64"	plants at booting stage by discontinuing watering	dysregulated	29045473
678	Rice	osa-miR5487	miRNA	drought	drought resistance	"rice lines with contrasting levels of drought tolerance: IR77298-14-1-2-10, IR87705-7-15-B , IR64"	plants at booting stage by discontinuing watering	dysregulated	29045473
679	Rice	osa-miR5492	miRNA	drought	drought resistance	"rice lines with contrasting levels of drought tolerance: IR77298-14-1-2-10, IR87705-7-15-B , IR64"	plants at booting stage by discontinuing watering	dysregulated	29045473
680	Rice	osa-miR5517	miRNA	drought	drought resistance	"rice lines with contrasting levels of drought tolerance: IR77298-14-1-2-10, IR87705-7-15-B , IR64"	plants at booting stage by discontinuing watering	dysregulated	29045473
681	Rice	osa-miR5792	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
682	Rice	osa-miR5812	miRNA	heat stress	oxidative stress	tolerant (Nagina 22) rice cultivars	short and prolonged heat stress and recovery	dysregulated	28407080
683	Rubber tree	hbr-miR159	miRNA	ethylene	bark dryness syndrome	bark of rubber tree	ethylene treatment	downregulated	25289520
684	Rubber tree	hbr-miR166	miRNA	ethylene	bark dryness syndrome	bark of rubber tree	ethylene treatment	downregulated	25289520
685	Schistosoma japonicum	sja-miR-2162	miRNA	schistosoma japonicum	liver fibrosis	hepatic stellate cells (HSCs)	Schistosoma japonicum (S. japonicum) infection treatment	upregulated	31738999
686	Schistosoma japonicum	sja-miR-2162	miRNA	schistosoma japonicum	liver fibrosis	hepatic stellate cells 52 (HSCs)	schistosoma japonicum (S. japonicum) infection treatment	upregulated	31738999
687	Sheep	oar-miR-1246	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
688	Sheep	oar-miR-125a-5p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
689	Sheep	oar-miR-125b-5p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
690	Sheep	oar-miR-126-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
691	Sheep	oar-miR-133b-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
692	Sheep	oar-miR-208b-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
693	Sheep	oar-miR-210	miRNA	hypoxia	preeclampsia (PE)	pregnant sheep uterine arteries	maintain at low altitude or exposed to high altitude hypoxia for 110 days	upregulated	28739977
694	Sheep	oar-miR-210-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
695	Sheep	oar-miR-21-3p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
696	Sheep	oar-miR-21-5p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
697	Sheep	oar-miR-27a-5p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
698	Sheep	oar-miR-29a-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
699	Sheep	oar-miR-320a	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
700	Sheep	oar-miR-320a	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
701	Sheep	oar-miR-363	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
702	Sheep	oar-miR-494-3p	miRNA	heart failure (HF) surgery	heart failure (HF)	ovine left ventricular (LV) tissue	7 French His-bundle electrode was implanted subepicardially in the LV wall for subsequent pacing	upregulated in left ventricular (LV) tissue	28811555
703	Sheep	oar-miR-760-3p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	sheep lung and spleen	infect with PPR treatment	dysregulated in lung and spleen	28694795
704	Soybean	gma-miR169c	miRNA	high N	soybean nodulation	soybean	high N treatment	miR169c expression was induced by high N treatment.	33245793
705	Soybean	gso-miR156hk-3p	miRNA	salt	salt stress	soybean	salt stress treatment	upregulated	32947244
706	Soybean	gso-miR156hk-3p	miRNA	polyethylene glycol	salt stress	soybean	Polyethylene glycol treatment	downregulated	32947244
707	Soybean	gso-miR166i-5p	miRNA	polyethylene glycol	salt stress	soybean	Polyethylene glycol treatment	downregulated	32947244
708	Soybean	gso-miR319b-5p	miRNA	salt	salt stress	soybean	salt stress treatment	upregulated	32947244
709	Soybean	gso-miR4414a-5p	miRNA	salt	salt stress	soybean	salt stress treatment	downregulated	32947244
710	Soybean	gso-miR482bd-5p	miRNA	salt	salt stress	soybean	salt stress treatment	downregulated	32947244
711	Soybean	gso-miR482bd-5p	miRNA	polyethylene glycol	salt stress	soybean	Polyethylene glycol treatment	downregulated	32947244
712	Soybean	gso-miR6300-3p	miRNA	salt	salt stress	soybean	salt stress treatment	upregulated	32947244
713	Soybean	gso-miR9726-3p	miRNA	salt	salt stress	soybean	salt stress treatment	upregulated	32947244
714	Spartina alterniflora	sal-miR164	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
715	Spartina alterniflora	sal-miR168	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
716	Spartina alterniflora	sal-miR169	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
717	Spartina alterniflora	sal-miR171	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
718	Spartina alterniflora	sal-miR393	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
719	Spartina alterniflora	sal-miR395	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
720	Spartina alterniflora	sal-miR396	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
721	Spartina alterniflora	sal-miR399	miRNA	Salt	plant growth and development	Spartina alterniflora (S. alterniflora)	Salt stress treatment	downregulated	26353690
722	Spodoptera frugiperda	Sf-miR-31	miRNA	¦Ã-rays	cell death	Sf9 cell line	¦Ã-radiation treatment	upregulated	26514984
723	Strawberry	fan-miR73	miRNA	abscisic acid (ABA)	fruit ripening and adaptive stress responses	"Roots, stems, leaves and flowers"	abscisic acid (ABA) treatment	downregulated	27325048
724	Sugarcane	sof-miR408	miRNA	acidovorax avenae	acidovorax avenae infection	sugarcane	acidovorax avenae infection	downregulated	29657296
725	Sweet orange	csi-miR156	miRNA	citrus psorosis virus (CPsV)	citrus psorosis virus (CPsV) infection	sweet orange plants	Citrus psorosis virus (CPsV) treatment	downregulated	26033697
726	Sweet orange	csi-miR167	miRNA	citrus psorosis virus (CPsV)	citrus psorosis virus (CPsV) infection	sweet orange plants	Citrus psorosis virus (CPsV) treatment	downregulated	26033697
727	Sweet orange	csi-miR171	miRNA	citrus psorosis virus (CPsV)	citrus psorosis virus (CPsV) infection	sweet orange plants	Citrus psorosis virus (CPsV) treatment	downregulated	26033697
728	Switchgrass	pvi-miR393a	miRNA	cold	cold stress	switchgrass (Panicum virgatum L.)	old treatment at 4¡æ for twenty days	upregulated	29069481
729	Switchgrass	pvi-miR393a	miRNA	1-naphthaleneacetic acid (NAA)	tillering	switchgrass (Panicum virgatum L.)	1-naphthaleneacetic acid (NAA) treatment	downregulated	29069481
730	Syrian hamster	mau-miR-3470b	miRNA	bovine ephemeral fever virus (BEFV)	bovine ephemeral fever virus (BEFV) infection	Baby Hamster Syrian Kidney cells (BHK-21)	bovine ephemeral fever virus (BEFV) infection	upregulated	30587113
731	Syrian hamster	mau-miR-486	miRNA	hyperlipidemic (HL) diet	hyperlipidemia	liver and plasma	"hyperlipidemic (HL) diet (standard chow plus 3% cholesterol and 15% butter, 10 weeks) feed"	upregulated	29725814
732	Syrian hamster	mau-miR-92a	miRNA	hyperlipidemic (HL) diet	hyperlipidemia	liver and plasma	"hyperlipidemic (HL) diet (standard chow plus 3% cholesterol and 15% butter, 10 weeks) feed"	upregulated	29725814
733	Syrian hamster	mau-miR-133a	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	downregulated	28265775
734	Syrian hamster	mau-miR-141	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
735	Syrian hamster	mau-miR-181a	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	downregulated	28265775
736	Syrian hamster	mau-miR-200a	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
737	Syrian hamster	mau-miR-200b	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
738	Syrian hamster	mau-miR-200c	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
739	Syrian hamster	mau-miR-21	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
740	Syrian hamster	mau-miR-29a	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
741	Syrian hamster	mau-miR-29b	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
742	Syrian hamster	mau-miR-429	miRNA	diethylstilbestrol (DES)	dysplasia/neoplasia phenomenon	neonatal Syrian golden hamsters	diethylstilbestrol (DES) treatment	upregulated	28265775
743	Syrian hamster	mau-miR-455-5p	miRNA	pentagalloylglucose (PGG)	viral replication	rabies virus (RABV)-infected BHK-21 cells	pentagalloylglucose (PGG) treatment	downregulated	31243136
744	Syrian hamster	mau-miR-455-5p	miRNA	rabies virus (RABV)	viral replication	BHK-21 cells	rabies virus (RABV) infection treatment	upregulated	31243136
745	Taenia crassiceps	tcr-miR7b	miRNA	praziquantel (PZQ)	cysticercosis	T. crassiceps cysticerci	praziquantel treatment	upregulated	28526608
746	Taxus?chinensis	tch-miR1310	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
747	Taxus?chinensis	tch-miR156	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
748	Taxus?chinensis	tch-miR164	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ) treatment	upregulated	19393185
749	Taxus?chinensis	tch-miR168	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
750	Taxus?chinensis	tch-miR169	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
751	Taxus?chinensis	tch-miR172	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
752	Taxus?chinensis	tch-miR390	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ) treatment	upregulated	19393185
753	Taxus?chinensis	tch-miR396	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
754	Taxus?chinensis	tch-miR480	miRNA	methyl jasmonate (MeJA)	taxus chinensis development	Taxus chinensis (T. chinensis) cells	methyl jasmonate (MJ)treatment	downregulated	19393185
755	Tegillarca granosa	tgr-miR-184b	miRNA	cadmium (Cd)	toxic effects of cadmium	blood clam Tegillarca granosa	cadmium (Cd) treatment	dysregulated	24690903
756	Tegillarca granosa	tgr-miR-21	miRNA	cadmium (Cd)	toxic effects of cadmium	blood clam Tegillarca granosa	cadmium (Cd) treatment	dysregulated	24690903
757	Tegillarca granosa	tgr-miR-2a	miRNA	cadmium (Cd)	toxic effects of cadmium	blood clam Tegillarca granosa	cadmium (Cd) treatment	dysregulated	24690903
758	Tegillarca granosa	tgr-miR-33-5p	miRNA	cadmium (Cd)	toxic effects of cadmium	blood clam Tegillarca granosa	cadmium (Cd) treatment	dysregulated	24690903
759	Tegillarca granosa	tgr-miR-8	miRNA	cadmium (Cd)	toxic effects of cadmium	blood clam Tegillarca granosa	cadmium (Cd) treatment	dysregulated	24690903
760	Tibetan schizothoracine fish	tst-miR-124c-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
761	Tibetan schizothoracine fish	tst-miR-125c-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
762	Tibetan schizothoracine fish	tst-miR-130c-5p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
763	Tibetan schizothoracine fish	tst-miR-139-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
764	Tibetan schizothoracine fish	tst-miR-145	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
765	Tibetan schizothoracine fish	tst-miR-145-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
766	Tibetan schizothoracine fish	tst-miR-25-5p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
767	Tibetan schizothoracine fish	tst-miR-3-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
768	Tibetan schizothoracine fish	tst-miR-738	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
769	Tibetan schizothoracine fish	tst-miR-7a-2-3p	miRNA	thermal acclimation	thermal acclimation	Tibetan Schizothoracine fish	exposed to 24¡ãC of 12 hours with heating rate of ~ 0.8¡ãC/h treatment	dysregulated	29045433
