ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
148	Human	hsa-let-7c-5p	miRNA	lipopolysaccharide (LPS)	pulpitis	human dental pulp cells (HDPCs)	lipopolysaccharide (LPS) treatment	LPS exposure upregulated the expression of NUTM2A-AS1 and High-Mobility Group Box 1 (HMGB1) and downregulated the level of let-7c-5p.	33831808
149	Human	hsa-let-7d	miRNA	estradiol	breast cancer	MCF-7 cells	Estradiol treatment	upregulated	19528081
150	Human	hsa-let-7d	miRNA	soft-shelled turtle peptide	gastric cancer (GC)	human GC AGS cells	soft-shelled turtle peptide treatment	differentlly regulated	29435044
151	Human	hsa-let-7d	miRNA	platelet-derived growth factor (PDGF)	glioblastoma and ovarian cancer	U118-MG cells£»U87-MG glioblastoma cells£» human WI-38 fibroblasts?£» ovarian cells C272/hTert/E7	Platelet derived growth factor (PDGF)? treatment	downregulated	21266476
152	Human	hsa-let-7d	miRNA	ficus carica	glioblastoma multiforme (GBM)	"T98G, U-138 MG, and U-87 MG human GBM cell lines"	ficus carica treatment	upregulated	25212824
153	Human	hsa-let-7d	miRNA	retinoic acid (RA)	acute promyelocytic leukemia (APL)	human promyelocytic cell line NB4	Retinoic acid treatment	upregulated	17260024
154	Human	hsa-let-7d	miRNA	"3,3'-diindolylmethane (DIM)"	pancreatic cancer (PC)	MiaPaCa-2; Panc-1; Aspc-1 cells	"3,3'-diindolylmethane (DIM) treatment"	upregulated	19654291
155	Human	hsa-let-7d	miRNA	isoflavone	pancreatic cancer (PC)	MiaPaCa-2; Panc-1; Aspc-1 cells	isoflavone treatment	upregulated	19654291
156	Human	hsa-let-7d	miRNA	diesel exhaust particle (DEP)	pulmonary inflammatory response	16HBE and Beas-2B cells	diesel exhaust particle (DEP) exposure	downregulated	30172002
157	Human	hsa-let-7d	miRNA	temozolomide (TMZ)	glioblastoma multiforme (GBM)	T98G cells	temozolomide (TMZ) treatment	upregulated	22722712
158	Human	hsa-let-7d-5p	miRNA	IL-6	intervertebral disc degeneration (IDD)	Primary human chondrocytes	IL-6 treatment	downregulated	32746985
159	Human	hsa-let-7d-5p	miRNA	IL-1¦Â	osteoarthritis (OA)	human Osteoarthritis Chondrocytes	IL-1¦Â treatment	dysregulated	27152662
160	Human	hsa-let-7d-5p	miRNA	house dust mite (HDM)	lung fibrosis	serum	dust exposure	upregulated	30090591
161	Human	hsa-let-7e	miRNA	5-fluorouracil (5-Fu)	colorectal cancer (CRC)	cancer cell	5-fluorouracil treatment	upregulated	23167930
162	Human	hsa-let-7e	miRNA	capecitabine	colorectal cancer (CRC)	cancer cell	capecitabine treatment	upregulated	23167930
163	Human	hsa-let-7e	miRNA	olive leaf extract (OLE)	atherosclerosis (AS)	Serum amyloid A (SAA)-induced human coronary artery endothelial cells (HCAEC)	Olive leaf extract (OLE) treatment	downregulated	31157238
164	Human	hsa-let-7e	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	HUVECs	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	28195197
165	Human	hsa-let-7e	miRNA	serum amyloid A (SAA)	atherosclerosis (AS)	human coronary artery endothelial cells (HCAEC)	Serum amyloid A (SAA) treatment	upregulated	31157238
166	Human	hsa-let-7e	miRNA	cisplatin (DDP)	breast cancer	Human umbilical vein endothelial cells (HUVECs)	cisplatin (DPP) treatment	downregulated	30670152
167	Human	hsa-let-7e	miRNA	estradiol	breast cancer	MCF-7 cells	Estradiol treatment	upregulated	19528081
168	Human	hsa-let-7e	miRNA	D-glucose	epithelial-mesenchymal transition (EMT)	peritoneal mesothelial cells (PMCs)	D-glucose treatment	downregulated	25683944
169	Human	hsa-let-7e	miRNA	IL-1¦Â	inflammatory response	monocytes	IL-1¦Â treatment	upregulated	30245693
170	Human	hsa-let-7e	miRNA	lipopolysaccharide (LPS)	inflammatory response	monocytes	lipopolysaccharide (LPS) treatment	upregulated	30245693
171	Human	hsa-let-7e	miRNA	TLR2 agonist pam3CSK4	inflammatory response	monocytes	TLR2 agonist pam3CSK4 treatment	upregulated	30245693
172	Human	hsa-let-7e	miRNA	Ag¨CTiO2 photocatalyst particles	nasopharyngeal carcinoma (NPC)	5-8F human NPC cell derived exosomes	Ag¨CTiO2 treatment	upregulated	27598726
173	Human	hsa-let-7e	miRNA	paraquat (PQ)	neurotoxicity	human neural progenitor cells (hNPCs)	paraquat (PQ) treatment	downregulated	26878281
174	Human	hsa-let-7e	miRNA	"3,3'-diindolylmethane (DIM)"	pancreatic cancer (PC)	MiaPaCa-2; Panc-1; Aspc-1 cells	"3,3'-diindolylmethane (DIM) treatment"	upregulated	19654291
175	Human	hsa-let-7e	miRNA	isoflavone	pancreatic cancer (PC)	MiaPaCa-2; Panc-1; Aspc-1 cells	isoflavone treatment	upregulated	19654291
176	Human	hsa-let-7e	miRNA	intercept (amotosalen+ ultraviolet-A [UVA] light)	pathogen reduction	platelet	gamma irradiation treatment	downregulated	24749844
177	Human	hsa-let-7e-5p	miRNA	insulin and high glucose (HG)	insulin resistance (IR)	HepG2 cells	insulin and high glucose treatment	upregulated	32710190
178	Human	hsa-let-7f	miRNA	antidiabetic	glycemic control	ment-na?ve diabetic patients with poor metabolic control	12 months of antidiabetic treatment	upregulated	24937531
179	Human	hsa-let-7f	miRNA	¦Â 2-Adrenergic receptors (¦Â 2ARs)	asthma	human airway smooth muscle (HASM) cells	¦Â 2-Adrenergic receptors (¦Â 2ARs) treatment	"In cultured HASM cells from nonasthmatic and asthmatic lungs, 18 h of ¦Â-agonist exposure increased let-7f by 2-3-fold"	29455573
180	Human	hsa-let-7f	miRNA	aromatase inhibitors (AIs)	breast cancer	MCF-7; SK-BR-3 cells	Aromatase inhibitors (AIs) treatment	upregulated	22407818
181	Human	hsa-let-7f	miRNA	estradiol	breast cancer	MCF-7 cells	Estradiol treatment	upregulated	19528081
182	Human	hsa-let-7f	miRNA	lauric acid	hepatocellular carcinoma (HCC)	HepG2 cells	lauric acid treatment	upregulated	32156243
183	Human	hsa-let-7f	miRNA	lipopolysaccharide (LPS)	inflammation	THP1-differentiated macrophages	lipopolysaccharide (LPS) treatment	downregulated	24062196
184	Human	hsa-let-7f	miRNA	TLR9 and RIG-I	immune tolerance	Endocervical cells (End1/E6E7)	ligands of TLR9 and RIG-I once or after pre-stimulation with same ligand treatment	"Stimulation with TLR9 downregulated let-7f , RIG-I stimulation upregulated let-7f"	24405266
185	Human	hsa-let-7f	miRNA	ethanolic extract of an herbal formula comprising Sophorae Flos and Lonicerae Japonicae Flos (SLE)	metastasized melanoma	A376 melanoma cells	SLE treatment	upregulated	31514083
186	Human	hsa-let-7f	miRNA	cigarette smoke extract (CSE)	neovascularization	HUVECs	cigarette smoke extracts (CSE) exposure	downregulated	28345812
187	Human	hsa-let-7f	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	HepG2 cells	Hypoxia treatment	downregulated	20110569
188	Human	hsa-let-7f-1	miRNA	Ag¨CTiO2 photocatalyst particles	nasopharyngeal carcinoma (NPC)	5-8F human NPC cell derived exosomes	Ag¨CTiO2 treatment	upregulated	27598726
189	Human	hsa-let-7f-1	miRNA	lycopene	prostate cancer	Human prostate carcinoma cells PC3	lycopene treatment	upregulated	26847233
190	Human	hsa-let-7f-1-3p	miRNA	smoking	smoke-induced lung injury (SILI)	Human small airway epithelial cells (HSAEC) and human pulmonary alveolar epithelial cells (HPAEpiC)	Smoke was generated by heating 500 mg of degreasing cotton at about 400 ¡ãC for 15 min in a tube furnace with air stream of 1L/min for combustion in a non-flaming fashion and 10 L/min for dilution treatment	downregulated	31301310
191	Human	hsa-let-7f-2	miRNA	Ag¨CTiO2 photocatalyst particles	nasopharyngeal carcinoma (NPC)	5-8F human NPC cell derived exosomes	Ag¨CTiO2 treatment	upregulated	27598726
192	Human	hsa-let-7f-5p	miRNA	glucocorticoid (GC)	glucocorticoid-induced osteoporosis (GIOP)	vertebral samples	treatment	downregulated	30503955
193	Human	hsa-let-7f-5p	miRNA	adriamycin (ADR)	leukemia	K562 cells	adriamycin (ADR) treatment	downregulated	31793054
194	Human	hsa-let-7f-5p	miRNA	IL-1¦Â	osteoarthritis (OA)	human Osteoarthritis Chondrocytes	IL-1¦Â treatment	dysregulated	27152662
195	Human	hsa-let-7f-5p	miRNA	lipopolysaccharide (LPS)	pneumonia	A549 cells; WI-38 cells	lipopolysaccharide (LPS) treatment	downregulated	33300070
196	Human	hsa-let-7f-5p	miRNA	lipopolysaccharide (LPS)	pneumonia	A549 cells; WI-38 cells	lipopolysaccharide (LPS) treatment	let-7f-5p expression levels was significantly decreased in lipopolysaccharide (LPS) induced A549 and WI-38 cells.	33300070
197	Human	hsa-let-7g	miRNA	disulfiram (DSF)	atypical teratoid/rhabdoid tumors (AT/RT)	human ALDH(+) AT/RT cells	DSF treatment	upregulated	25378634
198	Human	hsa-let-7g	miRNA	estradiol	breast cancer	MCF-7 cells	Estradiol treatment	upregulated	19528081
199	Human	hsa-let-7g	miRNA	hepatitis B X-interacting protein (HBXIP)	breast cancer	MCF-7 cells	hepatitis B X-interacting protein (HBXIP) treatment	downregulated	29174803
200	Human	hsa-let-7g	miRNA	ionizing radiation (IR)	tumorigenesis	Human dermal microvascular endothelial cells(HDMEC)	ionizing radiation treatment	upregulated	20346162
201	Human	hsa-let-7g	miRNA	angiotensin II (Ang II)	endothelial senescence	Human umbilical vein endothelial cells (HUVECs)	angiotensin II (Ang II) treatment	downregulated	29393358
202	Human	hsa-let-7g	miRNA	aspirin	hepatocellular carcinoma (HCC)	HepG2 and Huh-7 cell lines	aspirin treatment	upregulated	31278071
203	Human	hsa-let-7g	miRNA	K. pneumoniae reference strains (K. pneumoniae ATCC 10031)	klebsiella pneumoniae infection	BEAS 2B cells	K. pneumoniae reference strains (K. pneumoniae ATCC 10031) infection	upregulated	33322147
204	Human	hsa-let-7g	miRNA	klebsiella pneumoniae	klebsiella pneumoniae infection	BEAS 2B cells	KPC-producing K. pneumoniae infection	upregulated	33322147
205	Human	hsa-let-7g	miRNA	klebsiella pneumoniae	klebsiella pneumoniae infection	BEAS 2B cells	MS K. pneumoniae infection	upregulated	33322147
206	Human	hsa-let-7g	miRNA	kallistatin	oxidative stress	human umbilical vein endothelial cells (HUVECs)	Kallistatin treatment	upregulated	29992759
207	Human	hsa-let-7g	miRNA	intercept (amotosalen+ ultraviolet-A [UVA] light)	pathogen reduction	platelet	gamma irradiation treatment	downregulated	24749844
208	Human	hsa-let-7g	miRNA	diesel exhaust particle (DEP)	pulmonary inflammatory response	16HBE and Beas-2B cells	diesel exhaust particle (DEP) exposure	downregulated	30172002
209	Human	hsa-let-7g	miRNA	IFN-¦Á	cell senescence	HeLa cells	24-h of IFN¦Á treatment	downregulated	24942926
210	Human	hsa-let-7g	miRNA	lipopolysaccharide (LPS)	sepsis	Neonatal Polymorphonuclear Leukocytes	lipopolysaccharide (LPS) treatment	dysregulated	28655995
211	Human	hsa-let-7g-5p	miRNA	mitogen activated-protein kinase pathway inhibitors (MAPKis)	cutaneous malignant melanoma (CMM)	extracellular microvesicle in matched plasma	Mitogen activated-protein kinase pathway inhibitors (MAPKis) treatment	upregulated	30399176
212	Human	hsa-let-7g-5p	miRNA	verbascoside (VB)	glioblastoma multiforme (GBM)	A172 cells; SHG139 cells; SHG-44 cells; U87 cells; U251 cells	verbascoside (VB) treatment	let-7g-5p expression was upregulated upon VB treatment	32000296
213	Human	hsa-let-7g-5p	miRNA	IL-6	intervertebral disc degeneration (IDD)	Primary human chondrocytes	IL-6 treatment	downregulated	32746985
214	Human	hsa-let-7i	miRNA	recombinant tissue plasminogen activator (rt-PA)	acute ischemic stroke (AIS)	AIS patients blood samples	rt-PA treatment	upregulation of let-7i and downregulated of miR-15a	28892656
215	Human	hsa-let-7i	miRNA	propofol (PPF)	anti-cancer therapy	human EOC cells	expression in OVCAR-3 with or without propofol treatment	upregulated	25556276
216	Human	hsa-let-7i	miRNA	estradiol	breast cancer	MCF-7 cells	Estradiol treatment	upregulated	19528081
217	Human	hsa-let-7i	miRNA	silver nanoparticles (AgNPs)	cell toxicity	human dermal fibroblasts (HDFs)	"200 nM SNPs on HDFs after1, 4 and 8h treatment"	upregulated	26000389
218	Human	hsa-let-7i	miRNA	oxaliplatin	colorectal cancer (CRC)	plasma	oxaliplatin treatment	miR-let-7i was downregulated in resistant patients when compared with sensitive patients	33072545
219	Human	hsa-let-7i	miRNA	propofol (PPF)	colorectal cancer (CRC)	Colo205; SW620 cells	"Propofol (2,6-diisopropylphenol) treatment"	Propofol suppresses colorectal cancer tumorigenesis by modulating the HOXA11-AS-let-7i-ABCC10 regulatory network	31013434
220	Human	hsa-let-7i	miRNA	ionizing radiation (IR)	anti-cancer therapy	SCC-4;SCC-25;CAL-27;LN229;T98G;U-87 MG	ionizing radiation treatment	upregulated	21453501
221	Human	hsa-let-7i	miRNA	oxygen glucose deprivation (OGD)	inflammation	human brain microvascular endothelial cells (HBMECs)	oxygen-glucose deprivation (OGD) treatment	downregulated	28844675
222	Human	hsa-let-7i	miRNA	cryptosporidium parvum	innate immune response	H69 cells	cryptosporidium parvum? infection	downregulated	24862934
223	Human	hsa-let-7i	miRNA	oxygen glucose deprivation (OGD)	post-stroke cognitive impairment (PSCI)	SH-SY5Y cells	oxygen-glucose deprivation (OGD) treatment	MicroRNA Let-7i Is a Promising Serum Biomarker for Post-stroke Cognitive Impairment and Alleviated OGD-Induced Cell Damage in vitro by Regulating Bcl-2	32265630
224	Human	hsa-let-7i	miRNA	IFN-¦Á	cell senescence	HeLa cells	24-h of IFN¦Á treatment	downregulated	24942926
225	Human	hsa-let-7i-3p	miRNA	melatonin	hepatocellular carcinoma (HCC)	Huh7 cells; HepG2 cells	melatonin treatment	melatonin treatment markedly induced the expression of the miRNA let7i-3p in cells.	30201903
226	Human	hsa-let-7i-3p	miRNA	cyclic mechanical stretch (CMS)	osteogenesis	human adipose-derived stem cells (hASCs)	cyclic strain induce	downregulated	31753039
227	Human	hsa-let-7i-5p	miRNA	TGF-¦Â1	liver fibrosis	LX-2 cells	TGF-¦Â1-treatment treatment	upregulated	29557526
228	Human	hsa-let-7i-5p	miRNA	hypoxia	myocardial ischaemic injury	AC16 cells	hypoxia treatment	downregulated	32926961
229	Human	hsa-let-7i-5p	miRNA	silica	pneumoconiosis	THP-1 cells	silica treatment	downregulated	29516679
230	Human	hsa-let-7i-5p	miRNA	activin A	prostate cancer	LNCaP cells	activin A treatment	downregulated	27018851
231	Human	hsa-miR-1	miRNA	coronary artery bypass graft (CABG)	acute coronary syndrome (ACS)	acute coronary syndrome patients heart	CABG treatment	upregulated	29506853
232	Human	hsa-miR-1	miRNA	myocardin	andes hantavirus (ANDV) infection	human smooth muscle cells (SMCs)	myocardin treatment	myocardin was reported to induce the expression of microRNA-1 (miR-1) in cardiomyocytes.miR-1 participates in myocardin-dependent of SMC proliferation inhibition.	21051663
233	Human	hsa-miR-1	miRNA	IL-13	asthma	human lung endothelium	IL-13 treatment	IL-13 stimulation decreased miR-1 levels in human lung endothelium.	32035607
234	Human	hsa-miR-1	miRNA	IFN-¦Â	autophagy	HeLa cells	IFN-¦Â treatment	upregulated	31799933
235	Human	hsa-miR-1	miRNA	doxorubicin (DOX)	"cardiotoxicity,cardiomyopathy and heart failure"	female patients from the placebo arm	doxorubicin treatment	upregulated	28052002
236	Human	hsa-miR-1	miRNA	angiotensin-converting enzyme 2 (ACE2) inhibitor	cardiovascular disease (CVD)	H9c2 cardiac myoblast cells	ACE2 (angiotensin-converting enzyme 2) treatment	upregulated	26400542
237	Human	hsa-miR-1	miRNA	IFN-¦Á	chronic hepatitis C virus (HCV) infection	peripheral blood mononuclear cells (PBMCs)	interferon alpha treatment	upregulated	21070682
238	Human	hsa-miR-1	miRNA	bortezomib	congenital muscular dystrophy	congenital muscular dystrophy type 1A muscle cells	bortezomib? treatment	downregulated	24631023
239	Human	hsa-miR-1	miRNA	myocardin	contractility of  vascular smooth muscle cells	human aortic SMCs	myocardin treatment	upregulated	20458751
240	Human	hsa-miR-1	miRNA	glucose	diabetes mellitus (DM)	human retinal microvascular endothelial cells	25mM glucose treatment	downregulated	24394957
241	Human	hsa-miR-1	miRNA	TGF-¦Â	glioblastoma multiforme (GBM)	"LN15, LN18, LN229, U138, U87, U251 cell lines"	TGF-¦Â treatment	downregulated	25256711
242	Human	hsa-miR-1	miRNA	carvedilol	heart failure (HF)	serum	carvedilol treatment	upregulated	32943906
243	Human	hsa-miR-1	miRNA	sorafenib (SOR)	hepatocellular carcinoma (HCC)	HepG2 cells	sorafenib treatment	downregulated	32560747
244	Human	hsa-miR-1	miRNA	oxidized low density lipoprotein (ox-LDL)	hyperlipidemia	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	downregulated	24792518
245	Human	hsa-miR-1	miRNA	multiwalled carbon nanotubes (MWCNT)	liver fibrosis	A549 cells	MWCNT (20 or 50 ?g/mL) for 6 or 24 h	downregulated after 6 or 24 h of treatment regardless of the dose	28128526
246	Human	hsa-miR-1	miRNA	ionizing radiation (IR)	low doses hyper-radiosensitivity (LDHRS)	DLD-1 cells	ionizing radiation (IR) treatment	upregulated	29899866
247	Human	hsa-miR-1	miRNA	active pterocarpanquinone LQB-118 	active pterocarpanquinone LQB-118 cytotoxicity	"PC3, LNCaP, and LAPC4 PCa cells"	LQB-118	downregulated	29105806
248	Human	hsa-miR-1	miRNA	carbamate	lung cancer	Normal human bronchial epithelial (NHBE) cells	carbamate treatment	downregulated	19748927
249	Human	hsa-miR-1	miRNA	statins	muscle injury	plasma	statins? treatment	upregulated	26472872
250	Human	hsa-miR-1	miRNA	(-)-epigallocatechin gallate (EGCG)	osteosarcoma (OS)	MG-63 and U-2OS	(-)-Epigallocatechin gallate (EGCG) treatment	upregulated	26499783
251	Human	hsa-miR-1	miRNA	prednisolone	polymyositis (PM)	serum	prednisolone (PSL) treatment	the serum miR-1 level is significantly reduced by treatment	31483179
252	Human	hsa-miR-1	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	human pulmonary artery smooth muscle cells (PASMCs)	hypoxia induce	downregulated	29167124
253	Human	hsa-miR-1	miRNA	H2O2	sepsis	A549 cell line and HKC cell line	H2O2 treatment	upregulated	28673002
254	Human	hsa-miR-1	miRNA	dexamethasone (DEX)	steatosis	HepG6 cells	dexamethasone (Dex) treatment	upregulated	29409992
255	Human	hsa-miR-1	miRNA	sprint interval training (SIT)	training responses	skeletal muscle and heart	acute exercise and short-term sprint interval training (SIT) three times a week for 6 weeks treatment	downregulated	29126336
256	Human	hsa-miR-100	miRNA	"androgen receptor (AR) agonist, CI-4AS-1"	breast cancer	luminal MCF-7 and T47D cells and the molecular apocrine MDA-MB-453 cells.	CI-4AS-1 treatment	downregulated	28816390
257	Human	hsa-miR-100	miRNA	gemcitabinepoly and ADP-ribose polymerase-1 (PARP1) inhibitor	breast cancer	BRCA1 wild-type cells (MDA-MB-231)	gemcitabine-alone and in combination with PARP1 inhibitor treatment	upregulated	25202071
258	Human	hsa-miR-100	miRNA	oxaliplatin	colorectal cancer (CRC)	plasma	oxaliplatin treatment	miR-100 was upregulated in resistant patients when compared with sensitive patients	33072545
259	Human	hsa-miR-100	miRNA	arsenic trioxide (ATO)	epithelial-mesenchymal transition (EMT)	BEAS-2B cells	arsenic trioxide (As2O3) treatment	downregulated	28956730
260	Human	hsa-miR-100	miRNA	soft-shelled turtle peptide	gastric cancer (GC)	AGS cells	soft-shelled turtle peptide treatment	upregulated	29435044
261	Human	hsa-miR-100	miRNA	docetaxel (DTX)	head and neck squamous cell carcinoma (HNSCC)	UMSCC-1 cells;SQ20B cells	docetaxel (DTX) treatment	downregulated	21560177
